timestamp,building,energy_kwh,temperature_c,occupancy,ac_units,equipment_count,day_of_week,hour
2026-02-15 06:00:00,Hostel A,23.51,25.97,80,8,10,6,6
2026-02-15 07:00:00,Academic Block,22.03,27.69,5,6,20,6,7
2026-02-15 07:00:00,Computer Lab,17.35,27.74,4,5,45,6,7
2026-02-15 07:00:00,Library,8.8,24.63,5,3,15,6,7
2026-02-15 07:00:00,Hostel A,24.78,26.31,80,8,10,6,7
2026-02-15 08:00:00,Academic Block,19.07,26.78,5,6,20,6,8
2026-02-15 08:00:00,Computer Lab,18.69,27.24,4,5,45,6,8
2026-02-15 08:00:00,Library,11.12,26.93,5,3,15,6,8
2026-02-15 08:00:00,Hostel A,21.69,25.89,80,8,10,6,8
2026-02-15 09:00:00,Academic Block,30.56,29.95,5,6,20,6,9
2026-02-15 09:00:00,Computer Lab,20.96,27.65,4,5,45,6,9
2026-02-15 09:00:00,Library,16.2,27.83,5,3,15,6,9
2026-02-15 09:00:00,Hostel A,33.96,30.22,35,8,10,6,9
2026-02-15 10:00:00,Academic Block,25.4,27.53,5,6,20,6,10
2026-02-15 10:00:00,Computer Lab,25.39,29.79,4,5,45,6,10
2026-02-15 10:00:00,Library,21.6,30.48,5,3,15,6,10
2026-02-15 10:00:00,Hostel A,35.75,30.9,35,8,10,6,10
2026-02-15 11:00:00,Academic Block,29.56,30.21,5,6,20,6,11
2026-02-15 11:00:00,Computer Lab,28.47,30.63,4,5,45,6,11
2026-02-15 11:00:00,Library,19.56,30.17,5,3,15,6,11
2026-02-15 11:00:00,Hostel A,29.67,29.53,35,8,10,6,11
2026-02-15 12:00:00,Academic Block,36.15,30.95,5,6,20,6,12
2026-02-15 12:00:00,Computer Lab,25.25,29.33,4,5,45,6,12
2026-02-15 12:00:00,Library,20.66,30.52,5,3,15,6,12
2026-02-15 12:00:00,Hostel A,23.3,28.17,35,8,10,6,12
2026-02-15 13:00:00,Academic Block,23.52,28.89,5,6,20,6,13
2026-02-15 13:00:00,Computer Lab,31.86,31.52,4,5,45,6,13
2026-02-15 13:00:00,Library,15.58,29.79,5,3,15,6,13
2026-02-15 13:00:00,Hostel A,23.04,27.64,35,8,10,6,13
2026-02-15 14:00:00,Academic Block,35.48,31.69,5,6,20,6,14
2026-02-15 14:00:00,Computer Lab,26.96,30.37,4,5,45,6,14
2026-02-15 14:00:00,Library,19.72,29.4,5,3,15,6,14
2026-02-15 14:00:00,Hostel A,27.36,28.91,35,8,10,6,14
2026-02-15 15:00:00,Academic Block,31.5,30.24,5,6,20,6,15
2026-02-15 15:00:00,Computer Lab,25.0,29.84,4,5,45,6,15
2026-02-15 15:00:00,Library,20.33,30.22,5,3,15,6,15
2026-02-15 15:00:00,Hostel A,29.19,29.06,35,8,10,6,15
2026-02-15 16:00:00,Academic Block,19.95,26.89,5,6,20,6,16
2026-02-15 16:00:00,Computer Lab,18.47,26.97,4,5,45,6,16
2026-02-15 16:00:00,Library,10.41,27.26,5,3,15,6,16
2026-02-15 16:00:00,Hostel A,16.36,25.48,35,8,10,6,16
2026-02-15 17:00:00,Academic Block,18.5,27.04,5,6,20,6,17
2026-02-15 17:00:00,Computer Lab,16.79,26.65,4,5,45,6,17
2026-02-15 17:00:00,Library,11.59,26.22,5,3,15,6,17
2026-02-15 17:00:00,Hostel A,15.56,26.48,35,8,10,6,17
2026-02-15 18:00:00,Academic Block,19.9,24.61,12,6,20,6,18
2026-02-15 18:00:00,Computer Lab,19.56,26.97,4,5,45,6,18
2026-02-15 18:00:00,Library,10.1,23.36,5,3,15,6,18
2026-02-15 18:00:00,Hostel A,24.83,23.12,80,8,10,6,18
2026-02-15 19:00:00,Academic Block,19.79,24.92,12,6,20,6,19
2026-02-15 19:00:00,Computer Lab,17.74,23.91,4,5,45,6,19
2026-02-15 19:00:00,Library,12.36,25.16,5,3,15,6,19
2026-02-15 19:00:00,Hostel A,22.03,24.25,80,8,10,6,19
2026-02-15 20:00:00,Academic Block,20.48,23.42,12,6,20,6,20
2026-02-15 20:00:00,Computer Lab,15.14,22.27,4,5,45,6,20
2026-02-15 20:00:00,Library,13.12,23.86,5,3,15,6,20
2026-02-15 20:00:00,Hostel A,22.15,21.6,80,8,10,6,20
2026-02-15 21:00:00,Academic Block,19.99,21.89,12,6,20,6,21
2026-02-15 21:00:00,Computer Lab,18.5,20.84,4,5,45,6,21
2026-02-15 21:00:00,Library,11.42,21.97,5,3,15,6,21
2026-02-15 21:00:00,Hostel A,21.88,23.58,80,8,10,6,21
2026-02-15 22:00:00,Academic Block,16.82,20.56,5,6,20,6,22
2026-02-15 22:00:00,Computer Lab,13.44,20.46,4,5,45,6,22
2026-02-15 22:00:00,Library,11.25,21.57,5,3,15,6,22
2026-02-15 22:00:00,Hostel A,22.4,20.34,80,8,10,6,22
2026-02-15 23:00:00,Academic Block,17.0,21.08,5,6,20,6,23
2026-02-15 23:00:00,Computer Lab,16.72,20.42,4,5,45,6,23
2026-02-15 23:00:00,Library,11.65,18.03,5,3,15,6,23
2026-02-15 23:00:00,Hostel A,18.77,18.16,35,8,10,6,23
2026-02-16 00:00:00,Academic Block,20.85,18.6,5,6,20,0,0
2026-02-16 00:00:00,Computer Lab,13.19,18.61,4,5,45,0,0
2026-02-16 00:00:00,Library,10.0,20.16,5,3,15,0,0
2026-02-16 00:00:00,Hostel A,19.74,18.19,35,8,10,0,0
2026-02-16 01:00:00,Academic Block,17.15,17.78,5,6,20,0,1
2026-02-16 01:00:00,Computer Lab,16.87,19.48,4,5,45,0,1
2026-02-16 01:00:00,Library,12.28,21.72,5,3,15,0,1
2026-02-16 01:00:00,Hostel A,15.31,19.99,35,8,10,0,1
2026-02-16 02:00:00,Academic Block,20.91,21.14,5,6,20,0,2
2026-02-16 02:00:00,Computer Lab,16.36,22.15,4,5,45,0,2
2026-02-16 02:00:00,Library,9.84,19.24,5,3,15,0,2
2026-02-16 02:00:00,Hostel A,16.82,22.99,35,8,10,0,2
2026-02-16 03:00:00,Academic Block,20.11,20.09,5,6,20,0,3
2026-02-16 03:00:00,Computer Lab,13.9,20.95,4,5,45,0,3
2026-02-16 03:00:00,Library,11.32,23.3,5,3,15,0,3
2026-02-16 03:00:00,Hostel A,17.23,21.01,35,8,10,0,3
2026-02-16 04:00:00,Academic Block,18.66,24.96,5,6,20,0,4
2026-02-16 04:00:00,Computer Lab,17.01,24.18,4,5,45,0,4
2026-02-16 04:00:00,Library,9.86,21.87,5,3,15,0,4
2026-02-16 04:00:00,Hostel A,21.14,24.24,35,8,10,0,4
2026-02-16 05:00:00,Academic Block,19.52,21.45,5,6,20,0,5
2026-02-16 05:00:00,Computer Lab,14.12,23.56,4,5,45,0,5
2026-02-16 05:00:00,Library,8.6,24.02,5,3,15,0,5
2026-02-16 05:00:00,Hostel A,17.75,23.15,35,8,10,0,5
2026-02-16 06:00:00,Academic Block,18.59,24.4,5,6,20,0,6
2026-02-16 06:00:00,Computer Lab,18.03,23.78,4,5,45,0,6
2026-02-16 06:00:00,Library,13.32,25.59,5,3,15,0,6
2026-02-16 06:00:00,Hostel A,21.73,24.81,80,8,10,0,6
2026-02-16 07:00:00,Academic Block,24.15,28.4,5,6,20,0,7
2026-02-16 07:00:00,Computer Lab,16.86,26.08,4,5,45,0,7
2026-02-16 07:00:00,Library,11.69,24.81,5,3,15,0,7
2026-02-16 07:00:00,Hostel A,25.85,26.99,80,8,10,0,7
2026-02-16 08:00:00,Academic Block,30.74,28.57,45,6,20,0,8
2026-02-16 08:00:00,Computer Lab,16.93,27.37,4,5,45,0,8
2026-02-16 08:00:00,Library,17.16,30.03,5,3,15,0,8
2026-02-16 08:00:00,Hostel A,23.4,25.79,80,8,10,0,8
2026-02-16 09:00:00,Academic Block,35.78,30.49,45,6,20,0,9
2026-02-16 09:00:00,Computer Lab,25.57,29.73,40,5,45,0,9
2026-02-16 09:00:00,Library,13.11,27.94,25,3,15,0,9
2026-02-16 09:00:00,Hostel A,28.41,29.47,35,8,10,0,9
2026-02-16 10:00:00,Academic Block,26.86,27.8,45,6,20,0,10
2026-02-16 10:00:00,Computer Lab,31.07,30.6,40,5,45,0,10
2026-02-16 10:00:00,Library,21.82,30.01,25,3,15,0,10
2026-02-16 10:00:00,Hostel A,27.41,29.07,35,8,10,0,10
2026-02-16 11:00:00,Academic Block,36.5,30.51,45,6,20,0,11
2026-02-16 11:00:00,Computer Lab,32.71,30.9,40,5,45,0,11
2026-02-16 11:00:00,Library,18.16,28.43,25,3,15,0,11
2026-02-16 11:00:00,Hostel A,31.5,29.83,35,8,10,0,11
2026-02-16 12:00:00,Academic Block,31.53,29.65,45,6,20,0,12
2026-02-16 12:00:00,Computer Lab,30.63,31.07,40,5,45,0,12
2026-02-16 12:00:00,Library,17.56,28.81,25,3,15,0,12
2026-02-16 12:00:00,Hostel A,42.66,31.94,35,8,10,0,12
2026-02-16 13:00:00,Academic Block,28.34,27.86,45,6,20,0,13
2026-02-16 13:00:00,Computer Lab,32.2,31.45,40,5,45,0,13
2026-02-16 13:00:00,Library,13.24,26.8,25,3,15,0,13
2026-02-16 13:00:00,Hostel A,40.28,31.18,35,8,10,0,13
2026-02-16 14:00:00,Academic Block,30.43,28.29,45,6,20,0,14
2026-02-16 14:00:00,Computer Lab,18.92,26.66,40,5,45,0,14
2026-02-16 14:00:00,Library,19.84,28.83,25,3,15,0,14
2026-02-16 14:00:00,Hostel A,38.11,30.89,35,8,10,0,14
2026-02-16 15:00:00,Academic Block,24.47,26.91,45,6,20,0,15
2026-02-16 15:00:00,Computer Lab,24.2,29.15,40,5,45,0,15
2026-02-16 15:00:00,Library,13.86,26.06,25,3,15,0,15
2026-02-16 15:00:00,Hostel A,23.96,28.32,35,8,10,0,15
2026-02-16 16:00:00,Academic Block,24.72,27.25,45,6,20,0,16
2026-02-16 16:00:00,Computer Lab,18.88,27.4,40,5,45,0,16
2026-02-16 16:00:00,Library,21.9,29.76,25,3,15,0,16
2026-02-16 16:00:00,Hostel A,20.32,27.1,35,8,10,0,16
2026-02-16 17:00:00,Academic Block,21.22,26.73,45,6,20,0,17
2026-02-16 17:00:00,Computer Lab,17.51,26.68,40,5,45,0,17
2026-02-16 17:00:00,Library,10.77,26.21,25,3,15,0,17
2026-02-16 17:00:00,Hostel A,21.42,24.95,35,8,10,0,17
2026-02-16 18:00:00,Academic Block,19.57,25.07,12,6,20,0,18
2026-02-16 18:00:00,Computer Lab,14.77,22.59,4,5,45,0,18
2026-02-16 18:00:00,Library,12.52,25.55,25,3,15,0,18
2026-02-16 18:00:00,Hostel A,22.86,22.42,80,8,10,0,18
2026-02-16 19:00:00,Academic Block,21.19,24.15,12,6,20,0,19
2026-02-16 19:00:00,Computer Lab,12.31,22.92,4,5,45,0,19
2026-02-16 19:00:00,Library,10.58,22.51,25,3,15,0,19
2026-02-16 19:00:00,Hostel A,18.47,24.59,80,8,10,0,19
2026-02-16 20:00:00,Academic Block,21.4,21.96,12,6,20,0,20
2026-02-16 20:00:00,Computer Lab,17.01,22.51,4,5,45,0,20
2026-02-16 20:00:00,Library,9.82,20.53,25,3,15,0,20
2026-02-16 20:00:00,Hostel A,22.7,24.22,80,8,10,0,20
2026-02-16 21:00:00,Academic Block,17.58,21.59,12,6,20,0,21
2026-02-16 21:00:00,Computer Lab,13.95,21.59,4,5,45,0,21
2026-02-16 21:00:00,Library,14.72,22.89,5,3,15,0,21
2026-02-16 21:00:00,Hostel A,21.6,22.05,80,8,10,0,21
2026-02-16 22:00:00,Academic Block,16.17,17.63,5,6,20,0,22
2026-02-16 22:00:00,Computer Lab,14.13,22.54,4,5,45,0,22
2026-02-16 22:00:00,Library,11.61,20.22,5,3,15,0,22
2026-02-16 22:00:00,Hostel A,22.25,22.45,80,8,10,0,22
2026-02-16 23:00:00,Academic Block,18.81,19.68,5,6,20,0,23
2026-02-16 23:00:00,Computer Lab,14.81,19.42,4,5,45,0,23
2026-02-16 23:00:00,Library,10.9,20.66,5,3,15,0,23
2026-02-16 23:00:00,Hostel A,19.61,22.73,35,8,10,0,23
2026-02-17 00:00:00,Academic Block,17.09,21.38,5,6,20,1,0
2026-02-17 00:00:00,Computer Lab,14.59,20.63,4,5,45,1,0
2026-02-17 00:00:00,Library,11.66,20.47,5,3,15,1,0
2026-02-17 00:00:00,Hostel A,22.56,20.06,35,8,10,1,0
2026-02-17 01:00:00,Academic Block,20.47,21.88,5,6,20,1,1
2026-02-17 01:00:00,Computer Lab,18.32,21.09,4,5,45,1,1
2026-02-17 01:00:00,Library,12.68,18.45,5,3,15,1,1
2026-02-17 01:00:00,Hostel A,18.1,18.98,35,8,10,1,1
2026-02-17 02:00:00,Academic Block,20.55,21.34,5,6,20,1,2
2026-02-17 02:00:00,Computer Lab,14.9,19.29,4,5,45,1,2
2026-02-17 02:00:00,Library,10.35,20.79,5,3,15,1,2
2026-02-17 02:00:00,Hostel A,24.1,21.69,35,8,10,1,2
2026-02-17 03:00:00,Academic Block,17.6,21.97,5,6,20,1,3
2026-02-17 03:00:00,Computer Lab,15.18,19.91,4,5,45,1,3
2026-02-17 03:00:00,Library,11.33,20.34,5,3,15,1,3
2026-02-17 03:00:00,Hostel A,18.26,22.01,35,8,10,1,3
2026-02-17 04:00:00,Academic Block,17.6,24.88,5,6,20,1,4
2026-02-17 04:00:00,Computer Lab,16.63,22.36,4,5,45,1,4
2026-02-17 04:00:00,Library,12.54,23.57,5,3,15,1,4
2026-02-17 04:00:00,Hostel A,20.53,23.01,35,8,10,1,4
2026-02-17 05:00:00,Academic Block,20.08,22.91,5,6,20,1,5
2026-02-17 05:00:00,Computer Lab,17.94,24.79,4,5,45,1,5
2026-02-17 05:00:00,Library,9.26,21.7,5,3,15,1,5
2026-02-17 05:00:00,Hostel A,14.97,24.69,35,8,10,1,5
2026-02-17 06:00:00,Academic Block,20.29,25.59,5,6,20,1,6
2026-02-17 06:00:00,Computer Lab,15.02,24.31,4,5,45,1,6
2026-02-17 06:00:00,Library,9.84,23.71,5,3,15,1,6
2026-02-17 06:00:00,Hostel A,21.53,24.41,80,8,10,1,6
2026-02-17 07:00:00,Academic Block,18.29,25.41,5,6,20,1,7
2026-02-17 07:00:00,Computer Lab,18.48,25.95,4,5,45,1,7
2026-02-17 07:00:00,Library,11.14,25.82,5,3,15,1,7
2026-02-17 07:00:00,Hostel A,21.67,25.6,80,8,10,1,7
2026-02-17 08:00:00,Academic Block,19.54,25.45,45,6,20,1,8
2026-02-17 08:00:00,Computer Lab,16.02,26.05,4,5,45,1,8
2026-02-17 08:00:00,Library,13.73,28.79,5,3,15,1,8
2026-02-17 08:00:00,Hostel A,21.68,26.84,80,8,10,1,8
2026-02-17 09:00:00,Academic Block,29.18,28.22,45,6,20,1,9
2026-02-17 09:00:00,Computer Lab,23.03,28.0,40,5,45,1,9
2026-02-17 09:00:00,Library,22.35,30.28,25,3,15,1,9
2026-02-17 09:00:00,Hostel A,23.21,27.62,35,8,10,1,9
2026-02-17 10:00:00,Academic Block,28.61,28.34,45,6,20,1,10
2026-02-17 10:00:00,Computer Lab,27.19,29.95,40,5,45,1,10
2026-02-17 10:00:00,Library,19.67,29.54,25,3,15,1,10
2026-02-17 10:00:00,Hostel A,34.13,29.98,35,8,10,1,10
2026-02-17 11:00:00,Academic Block,34.75,30.4,45,6,20,1,11
2026-02-17 11:00:00,Computer Lab,31.08,30.95,40,5,45,1,11
2026-02-17 11:00:00,Library,11.88,28.25,25,3,15,1,11
2026-02-17 11:00:00,Hostel A,30.65,29.75,35,8,10,1,11
2026-02-17 12:00:00,Academic Block,32.51,30.48,45,6,20,1,12
2026-02-17 12:00:00,Computer Lab,27.66,29.22,40,5,45,1,12
2026-02-17 12:00:00,Library,18.56,28.76,25,3,15,1,12
2026-02-17 12:00:00,Hostel A,30.09,29.33,35,8,10,1,12
2026-02-17 13:00:00,Academic Block,37.13,30.54,45,6,20,1,13
2026-02-17 13:00:00,Computer Lab,27.99,29.94,40,5,45,1,13
2026-02-17 13:00:00,Library,20.17,29.28,25,3,15,1,13
2026-02-17 13:00:00,Hostel A,26.82,28.6,35,8,10,1,13
2026-02-17 14:00:00,Academic Block,29.68,28.87,45,6,20,1,14
2026-02-17 14:00:00,Computer Lab,20.7,28.12,40,5,45,1,14
2026-02-17 14:00:00,Library,22.31,29.96,25,3,15,1,14
2026-02-17 14:00:00,Hostel A,21.66,27.18,35,8,10,1,14
2026-02-17 15:00:00,Academic Block,34.12,29.84,45,6,20,1,15
2026-02-17 15:00:00,Computer Lab,21.8,28.04,40,5,45,1,15
2026-02-17 15:00:00,Library,18.0,28.63,25,3,15,1,15
2026-02-17 15:00:00,Hostel A,27.01,28.65,35,8,10,1,15
2026-02-17 16:00:00,Academic Block,22.82,26.2,45,6,20,1,16
2026-02-17 16:00:00,Computer Lab,23.61,28.07,40,5,45,1,16
2026-02-17 16:00:00,Library,17.7,27.63,25,3,15,1,16
2026-02-17 16:00:00,Hostel A,21.92,26.75,35,8,10,1,16
2026-02-17 17:00:00,Academic Block,23.56,25.41,45,6,20,1,17
2026-02-17 17:00:00,Computer Lab,21.95,27.77,40,5,45,1,17
2026-02-17 17:00:00,Library,17.48,28.29,25,3,15,1,17
2026-02-17 17:00:00,Hostel A,18.39,25.24,35,8,10,1,17
2026-02-17 18:00:00,Academic Block,21.15,26.36,12,6,20,1,18
2026-02-17 18:00:00,Computer Lab,15.46,23.73,4,5,45,1,18
2026-02-17 18:00:00,Library,11.46,25.24,25,3,15,1,18
2026-02-17 18:00:00,Hostel A,27.78,27.83,80,8,10,1,18
2026-02-17 19:00:00,Academic Block,21.05,23.63,12,6,20,1,19
2026-02-17 19:00:00,Computer Lab,17.18,23.27,4,5,45,1,19
2026-02-17 19:00:00,Library,11.54,21.7,25,3,15,1,19
2026-02-17 19:00:00,Hostel A,24.91,24.96,80,8,10,1,19
2026-02-17 20:00:00,Academic Block,17.93,21.57,12,6,20,1,20
2026-02-17 20:00:00,Computer Lab,14.74,23.18,4,5,45,1,20
2026-02-17 20:00:00,Library,13.54,22.18,25,3,15,1,20
2026-02-17 20:00:00,Hostel A,19.6,21.85,80,8,10,1,20
2026-02-17 21:00:00,Academic Block,19.27,19.9,12,6,20,1,21
2026-02-17 21:00:00,Computer Lab,15.22,19.23,4,5,45,1,21
2026-02-17 21:00:00,Library,13.08,19.79,5,3,15,1,21
2026-02-17 21:00:00,Hostel A,20.96,24.06,80,8,10,1,21
2026-02-17 22:00:00,Academic Block,17.26,20.98,5,6,20,1,22
2026-02-17 22:00:00,Computer Lab,18.38,20.3,4,5,45,1,22
2026-02-17 22:00:00,Library,10.2,20.11,5,3,15,1,22
2026-02-17 22:00:00,Hostel A,24.27,19.54,80,8,10,1,22
2026-02-17 23:00:00,Academic Block,18.04,16.25,5,6,20,1,23
2026-02-17 23:00:00,Computer Lab,14.68,20.12,4,5,45,1,23
2026-02-17 23:00:00,Library,12.43,21.21,5,3,15,1,23
2026-02-17 23:00:00,Hostel A,22.09,18.48,35,8,10,1,23
2026-02-18 00:00:00,Academic Block,20.63,18.29,5,6,20,2,0
2026-02-18 00:00:00,Computer Lab,14.91,20.18,4,5,45,2,0
2026-02-18 00:00:00,Library,10.57,19.51,5,3,15,2,0
2026-02-18 00:00:00,Hostel A,17.57,20.25,35,8,10,2,0
2026-02-18 01:00:00,Academic Block,17.54,19.89,5,6,20,2,1
2026-02-18 01:00:00,Computer Lab,14.44,18.71,4,5,45,2,1
2026-02-18 01:00:00,Library,9.99,18.79,5,3,15,2,1
2026-02-18 01:00:00,Hostel A,19.13,20.69,35,8,10,2,1
2026-02-18 02:00:00,Academic Block,15.38,23.04,5,6,20,2,2
2026-02-18 02:00:00,Computer Lab,15.68,21.23,4,5,45,2,2
2026-02-18 02:00:00,Library,11.7,21.65,5,3,15,2,2
2026-02-18 02:00:00,Hostel A,19.21,20.47,35,8,10,2,2
2026-02-18 03:00:00,Academic Block,19.62,20.57,5,6,20,2,3
2026-02-18 03:00:00,Computer Lab,16.84,19.21,4,5,45,2,3
2026-02-18 03:00:00,Library,9.89,21.44,5,3,15,2,3
2026-02-18 03:00:00,Hostel A,18.71,21.19,35,8,10,2,3
2026-02-18 04:00:00,Academic Block,23.55,24.06,5,6,20,2,4
2026-02-18 04:00:00,Computer Lab,14.82,23.96,4,5,45,2,4
2026-02-18 04:00:00,Library,11.63,23.26,5,3,15,2,4
2026-02-18 04:00:00,Hostel A,17.06,21.39,35,8,10,2,4
2026-02-18 05:00:00,Academic Block,19.91,23.63,5,6,20,2,5
2026-02-18 05:00:00,Computer Lab,14.59,21.77,4,5,45,2,5
2026-02-18 05:00:00,Library,10.69,24.39,5,3,15,2,5
2026-02-18 05:00:00,Hostel A,16.83,25.41,35,8,10,2,5
2026-02-18 06:00:00,Academic Block,20.67,27.82,5,6,20,2,6
2026-02-18 06:00:00,Computer Lab,15.58,22.57,4,5,45,2,6
2026-02-18 06:00:00,Library,10.57,23.64,5,3,15,2,6
2026-02-18 06:00:00,Hostel A,22.26,24.91,80,8,10,2,6
2026-02-18 07:00:00,Academic Block,19.35,25.28,5,6,20,2,7
2026-02-18 07:00:00,Computer Lab,17.33,25.91,4,5,45,2,7
2026-02-18 07:00:00,Library,9.29,26.08,5,3,15,2,7
2026-02-18 07:00:00,Hostel A,22.29,24.27,80,8,10,2,7
2026-02-18 08:00:00,Academic Block,19.88,25.98,45,6,20,2,8
2026-02-18 08:00:00,Computer Lab,17.97,28.13,4,5,45,2,8
2026-02-18 08:00:00,Library,17.64,29.19,5,3,15,2,8
2026-02-18 08:00:00,Hostel A,24.28,27.45,80,8,10,2,8
2026-02-18 09:00:00,Academic Block,31.88,29.45,45,6,20,2,9
2026-02-18 09:00:00,Computer Lab,22.49,27.71,40,5,45,2,9
2026-02-18 09:00:00,Library,10.49,26.52,25,3,15,2,9
2026-02-18 09:00:00,Hostel A,21.68,27.19,35,8,10,2,9
2026-02-18 10:00:00,Academic Block,33.02,29.33,45,6,20,2,10
2026-02-18 10:00:00,Computer Lab,24.67,28.23,40,5,45,2,10
2026-02-18 10:00:00,Library,17.58,29.19,25,3,15,2,10
2026-02-18 10:00:00,Hostel A,31.98,29.79,35,8,10,2,10
2026-02-18 11:00:00,Academic Block,30.62,29.07,45,6,20,2,11
2026-02-18 11:00:00,Computer Lab,28.14,29.67,40,5,45,2,11
2026-02-18 11:00:00,Library,17.39,29.33,25,3,15,2,11
2026-02-18 11:00:00,Hostel A,31.41,29.92,35,8,10,2,11
2026-02-18 12:00:00,Academic Block,29.15,28.78,45,6,20,2,12
2026-02-18 12:00:00,Computer Lab,32.45,30.88,40,5,45,2,12
2026-02-18 12:00:00,Library,18.56,29.36,25,3,15,2,12
2026-02-18 12:00:00,Hostel A,32.56,30.76,35,8,10,2,12
2026-02-18 13:00:00,Academic Block,33.74,30.79,45,6,20,2,13
2026-02-18 13:00:00,Computer Lab,22.74,28.13,40,5,45,2,13
2026-02-18 13:00:00,Library,29.45,32.43,25,3,15,2,13
2026-02-18 13:00:00,Hostel A,36.33,30.68,35,8,10,2,13
2026-02-18 14:00:00,Academic Block,23.87,27.1,45,6,20,2,14
2026-02-18 14:00:00,Computer Lab,23.99,28.67,40,5,45,2,14
2026-02-18 14:00:00,Library,19.08,29.52,25,3,15,2,14
2026-02-18 14:00:00,Hostel A,31.61,30.37,35,8,10,2,14
2026-02-18 15:00:00,Academic Block,27.67,28.63,45,6,20,2,15
2026-02-18 15:00:00,Computer Lab,23.7,28.04,40,5,45,2,15
2026-02-18 15:00:00,Library,14.35,27.19,25,3,15,2,15
2026-02-18 15:00:00,Hostel A,24.74,28.28,35,8,10,2,15
2026-02-18 16:00:00,Academic Block,22.98,26.94,45,6,20,2,16
2026-02-18 16:00:00,Computer Lab,19.37,26.58,40,5,45,2,16
2026-02-18 16:00:00,Library,13.12,27.17,25,3,15,2,16
2026-02-18 16:00:00,Hostel A,31.09,29.41,35,8,10,2,16
2026-02-18 17:00:00,Academic Block,22.12,25.83,45,6,20,2,17
2026-02-18 17:00:00,Computer Lab,17.89,25.06,40,5,45,2,17
2026-02-18 17:00:00,Library,10.35,25.91,25,3,15,2,17
2026-02-18 17:00:00,Hostel A,19.25,26.76,35,8,10,2,17
2026-02-18 18:00:00,Academic Block,18.41,24.57,12,6,20,2,18
2026-02-18 18:00:00,Computer Lab,20.96,28.55,4,5,45,2,18
2026-02-18 18:00:00,Library,9.83,22.52,25,3,15,2,18
2026-02-18 18:00:00,Hostel A,24.55,25.91,80,8,10,2,18
2026-02-18 19:00:00,Academic Block,21.18,22.89,12,6,20,2,19
2026-02-18 19:00:00,Computer Lab,15.39,24.6,4,5,45,2,19
2026-02-18 19:00:00,Library,12.5,23.39,25,3,15,2,19
2026-02-18 19:00:00,Hostel A,23.15,24.76,80,8,10,2,19
2026-02-18 20:00:00,Academic Block,19.0,21.69,12,6,20,2,20
2026-02-18 20:00:00,Computer Lab,16.05,24.88,4,5,45,2,20
2026-02-18 20:00:00,Library,13.03,23.54,25,3,15,2,20
2026-02-18 20:00:00,Hostel A,22.71,22.83,80,8,10,2,20
2026-02-18 21:00:00,Academic Block,20.34,22.54,12,6,20,2,21
2026-02-18 21:00:00,Computer Lab,14.63,21.78,4,5,45,2,21
2026-02-18 21:00:00,Library,10.52,21.93,5,3,15,2,21
2026-02-18 21:00:00,Hostel A,26.57,21.09,80,8,10,2,21
2026-02-18 22:00:00,Academic Block,20.14,18.82,5,6,20,2,22
2026-02-18 22:00:00,Computer Lab,15.87,19.63,4,5,45,2,22
2026-02-18 22:00:00,Library,9.18,23.75,5,3,15,2,22
2026-02-18 22:00:00,Hostel A,22.52,19.8,80,8,10,2,22
2026-02-18 23:00:00,Academic Block,20.03,19.15,5,6,20,2,23
2026-02-18 23:00:00,Computer Lab,16.65,19.53,4,5,45,2,23
2026-02-18 23:00:00,Library,7.91,18.58,5,3,15,2,23
2026-02-18 23:00:00,Hostel A,16.6,19.9,35,8,10,2,23
2026-02-19 00:00:00,Academic Block,16.41,21.82,5,6,20,3,0
2026-02-19 00:00:00,Computer Lab,16.29,18.75,4,5,45,3,0
2026-02-19 00:00:00,Library,8.35,19.3,5,3,15,3,0
2026-02-19 00:00:00,Hostel A,17.45,22.45,35,8,10,3,0
2026-02-19 01:00:00,Academic Block,18.39,19.93,5,6,20,3,1
2026-02-19 01:00:00,Computer Lab,16.36,21.02,4,5,45,3,1
2026-02-19 01:00:00,Library,10.14,19.18,5,3,15,3,1
2026-02-19 01:00:00,Hostel A,20.07,19.9,35,8,10,3,1
2026-02-19 02:00:00,Academic Block,21.73,19.27,5,6,20,3,2
2026-02-19 02:00:00,Computer Lab,15.66,19.76,4,5,45,3,2
2026-02-19 02:00:00,Library,8.68,19.28,5,3,15,3,2
2026-02-19 02:00:00,Hostel A,17.49,19.62,35,8,10,3,2
2026-02-19 03:00:00,Academic Block,17.23,20.97,5,6,20,3,3
2026-02-19 03:00:00,Computer Lab,14.5,22.3,4,5,45,3,3
2026-02-19 03:00:00,Library,10.04,20.39,5,3,15,3,3
2026-02-19 03:00:00,Hostel A,19.27,22.66,35,8,10,3,3
2026-02-19 04:00:00,Academic Block,16.55,22.38,5,6,20,3,4
2026-02-19 04:00:00,Computer Lab,13.75,21.13,4,5,45,3,4
2026-02-19 04:00:00,Library,11.42,24.07,5,3,15,3,4
2026-02-19 04:00:00,Hostel A,18.1,21.47,35,8,10,3,4
2026-02-19 05:00:00,Academic Block,17.37,22.72,5,6,20,3,5
2026-02-19 05:00:00,Computer Lab,15.24,24.26,4,5,45,3,5
2026-02-19 05:00:00,Library,12.79,26.2,5,3,15,3,5
2026-02-19 05:00:00,Hostel A,19.96,25.28,35,8,10,3,5
2026-02-19 06:00:00,Academic Block,19.6,24.49,5,6,20,3,6
